transaction_id,user_id,merchant_id,merchant_category,amount,txn_timestamp,is_fraud
T107793,U10202,M1038,travel,77.29,2026-05-07 22:38:07,0
T103230,U10006,M1018,fashion,53.92,2026-05-07 22:43:52,0
T104089,U10154,M1038,travel,109.19,2026-05-07 22:57:53,0
T104211,U10153,M1028,gambling,98.03,2026-05-07 23:04:32,0
T106235,U10294,M1039,restaurant,37.76,2026-05-07 23:07:04,0
T102170,U10293,M1006,grocery,106.33,2026-05-07 23:20:17,0
T103989,U10165,M1045,pharmacy,10.32,2026-05-07 23:24:02,0
T100018,U10038,M1007,restaurant,58.59,2026-05-07 23:49:08,0
T102216,U10032,M1015,utilities,139.95,2026-05-08 00:05:59,0
T102529,U10049,M1032,grocery,16.26,2026-05-08 00:11:40,0
T103802,U10194,M1028,gambling,32.96,2026-05-08 01:25:12,0
T104889,U10037,M1047,fashion,45.01,2026-05-08 02:02:47,0
T106124,U10201,M1059,restaurant,31.61,2026-05-08 02:03:25,0
T106322,U10031,M1015,utilities,42.08,2026-05-08 02:36:36,0
T104135,U10170,M1030,crypto,65.11,2026-05-08 05:09:59,0
T106267,U10130,M1013,utilities,21.24,2026-05-08 05:49:11,0
T107531,U10161,M1042,utilities,80.79,2026-05-08 06:04:01,0
T101142,U10122,M1056,gambling,20.27,2026-05-08 06:09:24,0
T107078,U10075,M1054,crypto,21.99,2026-05-08 06:09:31,0
T104201,U10145,M1056,gambling,43.58,2026-05-08 06:11:39,0
T101671,U10012,M1053,crypto,19.42,2026-05-08 07:17:27,0
T107145,U10195,M1044,grocery,66.75,2026-05-08 07:53:13,0
T107717,U10126,M1033,gambling,32.19,2026-05-08 08:08:47,0
T105255,U10050,M1046,crypto,104.14,2026-05-08 08:17:56,0
T103185,U10184,M1037,fashion,60.31,2026-05-08 10:10:32,0
T107353,U10227,M1024,utilities,95.77,2026-05-08 10:14:31,0
T102680,U10228,M1030,crypto,24.36,2026-05-08 10:38:01,0
T107545,U10286,M1058,utilities,73.04,2026-05-08 10:46:10,0
T105045,U10104,M1034,fashion,10.79,2026-05-08 10:57:37,0
T101795,U10060,M1033,gambling,45.03,2026-05-08 11:34:43,0
T103151,U10081,M1013,utilities,30.11,2026-05-08 11:58:54,0
T105628,U10116,M1040,electronics,38.0,2026-05-08 11:59:24,0
T102223,U10011,M1051,electronics,51.75,2026-05-08 12:27:44,0
T104535,U10118,M1008,travel,121.12,2026-05-08 13:21:10,0
T101379,U10194,M1056,gambling,50.87,2026-05-08 13:23:56,0
T101534,U10291,M1007,restaurant,55.27,2026-05-08 13:38:24,0
T102251,U10041,M1003,crypto,8.18,2026-05-08 13:44:13,0
T105419,U10247,M1037,fashion,6.71,2026-05-08 13:58:17,0
T101901,U10208,M1035,grocery,19.12,2026-05-08 14:20:58,0
T102678,U10131,M1051,electronics,18.4,2026-05-08 14:43:05,0
T107285,U10203,M1044,grocery,41.16,2026-05-08 15:33:46,0
T105829,U10258,M1034,fashion,58.77,2026-05-08 15:55:28,0
T103082,U10005,M1007,restaurant,97.19,2026-05-08 16:24:53,0
T107497,U10085,M1018,fashion,42.4,2026-05-08 16:25:53,0
T107515,U10057,M1045,pharmacy,52.87,2026-05-08 17:20:05,1
T103410,U10160,M1055,grocery,229.56,2026-05-08 17:31:26,0
T104236,U10072,M1047,fashion,32.04,2026-05-08 17:38:43,0
T105456,U10093,M1013,utilities,48.33,2026-05-08 18:13:26,0
T105713,U10165,M1008,travel,30.73,2026-05-08 18:22:34,1
T104080,U10107,M1028,gambling,87.94,2026-05-08 18:23:45,0
T101826,U10259,M1056,gambling,44.57,2026-05-08 18:28:32,1
T106068,U10029,M1052,gaming,34.17,2026-05-08 18:30:53,0
T106728,U10083,M1045,pharmacy,22.95,2026-05-08 18:32:04,0
T105382,U10295,M1011,pharmacy,33.85,2026-05-08 18:58:33,0
T100958,U10129,M1039,restaurant,19.74,2026-05-08 19:20:35,0
T103335,U10145,M1023,pharmacy,79.39,2026-05-08 21:04:38,0
T107055,U10224,M1012,utilities,54.75,2026-05-08 21:52:17,0
T107494,U10120,M1047,fashion,30.02,2026-05-08 21:54:44,0
T106287,U10042,M1021,gaming,9.8,2026-05-08 22:47:37,0
T101610,U10059,M1054,crypto,39.68,2026-05-08 23:01:21,0
T100510,U10039,M1056,gambling,90.28,2026-05-08 23:51:33,0
T102843,U10255,M1003,crypto,130.02,2026-05-09 00:15:01,0
T102151,U10262,M1016,gambling,77.15,2026-05-09 00:18:27,0
T102812,U10184,M1025,restaurant,46.45,2026-05-09 01:11:46,0
T104494,U10201,M1018,fashion,88.1,2026-05-09 02:04:13,0
T100174,U10231,M1059,restaurant,79.57,2026-05-09 02:57:43,0
T105620,U10169,M1038,travel,18.39,2026-05-09 03:36:21,0
T107222,U10039,M1023,pharmacy,29.08,2026-05-09 04:08:22,0
T102889,U10217,M1042,utilities,72.14,2026-05-09 04:43:44,0
T104641,U10240,M1000,grocery,45.27,2026-05-09 05:57:15,0
T106638,U10215,M1016,gambling,20.16,2026-05-09 06:06:22,0
T103785,U10049,M1049,utilities,16.99,2026-05-09 06:55:54,0
T103826,U10043,M1032,grocery,9.15,2026-05-09 07:14:37,0
T101084,U10004,M1035,grocery,105.83,2026-05-09 07:41:36,0
T103528,U10054,M1057,electronics,10.55,2026-05-09 08:01:20,0
T103264,U10236,M1002,restaurant,55.85,2026-05-09 08:03:05,0
T100663,U10285,M1045,pharmacy,56.56,2026-05-09 08:18:03,0
T102955,U10279,M1029,crypto,69.18,2026-05-09 08:31:00,0
T103740,U10123,M1007,restaurant,7.65,2026-05-09 10:26:06,0
T101195,U10103,M1035,grocery,14.66,2026-05-09 10:50:59,0
T103593,U10151,M1047,fashion,52.73,2026-05-09 11:16:57,0
T103557,U10234,M1041,utilities,65.15,2026-05-09 11:47:55,0
T106019,U10156,M1036,fashion,64.83,2026-05-09 11:49:24,0
T101908,U10157,M1011,pharmacy,14.56,2026-05-09 12:01:23,0
T104849,U10230,M1053,crypto,22.01,2026-05-09 12:10:00,0
T105346,U10161,M1044,grocery,16.66,2026-05-09 12:28:42,0
T101328,U10185,M1007,restaurant,44.65,2026-05-09 12:45:16,0
T102737,U10096,M1018,fashion,154.88,2026-05-09 12:48:11,0
T107380,U10143,M1011,pharmacy,7.3,2026-05-09 12:57:23,0
T100417,U10287,M1029,crypto,98.56,2026-05-09 13:21:48,1
T105336,U10072,M1013,utilities,10.19,2026-05-09 13:27:29,0
T102643,U10181,M1034,fashion,41.28,2026-05-09 13:32:43,0
T103775,U10276,M1025,restaurant,49.6,2026-05-09 13:34:46,0
T102462,U10070,M1034,fashion,20.2,2026-05-09 13:43:02,0
T101625,U10062,M1022,electronics,38.53,2026-05-09 13:47:46,0
T104401,U10284,M1050,utilities,69.43,2026-05-09 13:54:00,0
T102037,U10271,M1048,restaurant,18.39,2026-05-09 15:00:31,0
T106484,U10077,M1003,crypto,66.37,2026-05-09 15:20:24,0
T102891,U10090,M1040,electronics,15.04,2026-05-09 15:21:33,0
T100578,U10092,M1017,electronics,24.46,2026-05-09 15:22:15,0
T100937,U10012,M1057,electronics,20.76,2026-05-09 15:38:36,0
T102760,U10224,M1018,fashion,39.63,2026-05-09 15:50:26,0
T107911,U10219,M1059,restaurant,25.81,2026-05-09 16:14:54,0
T100436,U10224,M1004,crypto,23.63,2026-05-09 16:30:20,0
T105086,U10224,M1034,fashion,32.05,2026-05-09 16:36:27,0
T106911,U10190,M1023,pharmacy,68.79,2026-05-09 16:44:58,0
T105211,U10008,M1056,gambling,49.77,2026-05-09 16:46:51,0
T105462,U10103,M1020,gambling,17.77,2026-05-09 16:56:43,0
T100906,U10079,M1035,grocery,10.7,2026-05-09 17:06:19,0
T105633,U10077,M1004,crypto,20.04,2026-05-09 17:37:38,0
T103270,U10188,M1006,grocery,40.25,2026-05-09 17:53:39,0
T101900,U10230,M1023,pharmacy,40.41,2026-05-09 18:41:36,0
T105779,U10199,M1007,restaurant,19.71,2026-05-09 19:27:51,0
T106584,U10206,M1044,grocery,18.1,2026-05-09 21:10:47,0
T104774,U10011,M1023,pharmacy,18.83,2026-05-09 21:34:22,0
T100074,U10241,M1043,gaming,40.54,2026-05-09 21:42:40,0
T104222,U10206,M1042,utilities,5.35,2026-05-09 21:52:04,0
T100653,U10185,M1037,fashion,61.32,2026-05-09 22:01:37,0
T102399,U10243,M1003,crypto,107.07,2026-05-09 22:11:21,1
T101037,U10286,M1013,utilities,12.56,2026-05-09 23:06:28,0
T102108,U10131,M1021,gaming,293.05,2026-05-09 23:21:45,0
T105885,U10001,M1034,fashion,16.49,2026-05-09 23:51:19,0
T107057,U10273,M1017,electronics,676.15,2026-05-09 23:52:13,0
T106796,U10290,M1024,utilities,42.22,2026-05-10 00:38:23,0
T101119,U10254,M1025,restaurant,93.03,2026-05-10 01:05:15,0
T100216,U10275,M1054,crypto,33.85,2026-05-10 01:10:58,0
T107084,U10071,M1027,fashion,86.27,2026-05-10 01:18:15,0
T106950,U10127,M1028,gambling,38.09,2026-05-10 01:47:13,0
T105887,U10104,M1036,fashion,28.76,2026-05-10 01:47:18,0
T102580,U10153,M1024,utilities,55.39,2026-05-10 01:48:56,0
T107605,U10195,M1024,utilities,63.51,2026-05-10 02:18:37,0
T106321,U10051,M1034,fashion,82.39,2026-05-10 02:48:48,0
T101736,U10004,M1029,crypto,24.45,2026-05-10 03:14:05,0
T102920,U10142,M1018,fashion,12.75,2026-05-10 04:09:12,0
T106840,U10125,M1028,gambling,65.15,2026-05-10 04:58:20,0
T104237,U10002,M1000,grocery,23.53,2026-05-10 05:10:02,0
T106379,U10125,M1010,gambling,223.58,2026-05-10 05:12:39,0
T106063,U10199,M1041,utilities,37.26,2026-05-10 05:41:24,0
T105440,U10107,M1039,restaurant,45.77,2026-05-10 05:45:24,0
T101943,U10143,M1054,crypto,26.67,2026-05-10 06:00:01,0
T100354,U10186,M1022,electronics,33.89,2026-05-10 06:12:11,0
T102901,U10288,M1047,fashion,63.26,2026-05-10 06:26:14,0
T107149,U10011,M1015,utilities,29.49,2026-05-10 06:37:45,0
T100984,U10250,M1052,gaming,59.9,2026-05-10 06:57:22,0
T100482,U10003,M1055,grocery,34.24,2026-05-10 07:38:57,0
T107882,U10024,M1001,utilities,19.79,2026-05-10 07:44:40,0
T101864,U10192,M1048,restaurant,13.27,2026-05-10 08:27:28,0
T100377,U10262,M1042,utilities,154.05,2026-05-10 08:58:49,0
T102537,U10293,M1024,utilities,17.86,2026-05-10 09:15:27,0
T105312,U10072,M1010,gambling,34.72,2026-05-10 09:21:48,0
T104859,U10011,M1008,travel,34.13,2026-05-10 09:32:31,0
T102389,U10059,M1041,utilities,27.99,2026-05-10 09:53:41,0
T102532,U10120,M1022,electronics,83.99,2026-05-10 09:54:19,0
T102097,U10278,M1010,gambling,117.77,2026-05-10 10:36:15,0
T104910,U10278,M1045,pharmacy,32.0,2026-05-10 11:09:41,0
T106583,U10057,M1022,electronics,19.11,2026-05-10 11:51:20,0
T100920,U10099,M1013,utilities,29.97,2026-05-10 11:58:54,0
T107638,U10240,M1032,grocery,20.81,2026-05-10 12:09:53,0
T101778,U10046,M1059,restaurant,37.26,2026-05-10 12:42:04,0
T107888,U10257,M1044,grocery,17.92,2026-05-10 12:42:34,0
T104071,U10220,M1016,gambling,14.3,2026-05-10 12:52:52,0
T106651,U10067,M1050,utilities,53.54,2026-05-10 13:41:12,0
T102950,U10278,M1019,crypto,48.16,2026-05-10 14:14:59,0
T104531,U10168,M1001,utilities,32.27,2026-05-10 15:04:10,0
T104778,U10201,M1053,crypto,26.39,2026-05-10 15:07:46,0
T104461,U10000,M1028,gambling,123.03,2026-05-10 15:08:30,0
T106616,U10284,M1035,grocery,22.03,2026-05-10 15:18:45,0
T106420,U10100,M1022,electronics,14.66,2026-05-10 15:39:21,0
T105789,U10172,M1052,gaming,40.7,2026-05-10 15:40:31,0
T101918,U10233,M1040,electronics,29.68,2026-05-10 15:43:43,0
T100367,U10297,M1010,gambling,44.9,2026-05-10 17:26:55,0
T104435,U10087,M1013,utilities,610.66,2026-05-10 17:55:35,1
T104542,U10034,M1046,crypto,18.53,2026-05-10 18:10:48,0
T104414,U10230,M1039,restaurant,20.64,2026-05-10 19:11:30,0
T104653,U10140,M1056,gambling,27.07,2026-05-10 20:07:39,0
T102780,U10071,M1014,utilities,55.33,2026-05-10 20:11:55,0
T107221,U10122,M1021,gaming,20.07,2026-05-10 20:35:27,0
T101244,U10048,M1006,grocery,40.12,2026-05-10 21:50:31,0
T101885,U10042,M1006,grocery,13.94,2026-05-10 22:10:57,0
T106181,U10295,M1022,electronics,73.2,2026-05-10 22:24:47,0
T106125,U10147,M1029,crypto,81.64,2026-05-10 22:36:40,0
T102961,U10141,M1049,utilities,35.4,2026-05-10 22:43:39,0
T105673,U10165,M1026,crypto,13.4,2026-05-10 22:58:47,0
T100132,U10113,M1055,grocery,14.14,2026-05-10 23:06:03,0
T102460,U10119,M1055,grocery,52.62,2026-05-10 23:06:15,0
T102296,U10296,M1010,gambling,23.73,2026-05-10 23:54:35,0
T101378,U10085,M1021,gaming,8.14,2026-05-10 23:54:38,0
T101848,U10150,M1040,electronics,19.99,2026-05-10 23:58:29,0
T103184,U10216,M1011,pharmacy,13.09,2026-05-11 00:15:52,0
T100358,U10037,M1009,grocery,12.08,2026-05-11 00:53:49,0
T107765,U10279,M1058,utilities,37.2,2026-05-11 01:18:11,0
T107349,U10247,M1049,utilities,26.75,2026-05-11 02:52:04,0
T106158,U10113,M1043,gaming,18.88,2026-05-11 02:53:18,0
T101983,U10107,M1038,travel,36.66,2026-05-11 03:08:31,0
T100458,U10223,M1046,crypto,29.23,2026-05-11 04:11:19,0
T107827,U10289,M1032,grocery,20.65,2026-05-11 04:34:04,0
T104315,U10291,M1028,gambling,22.48,2026-05-11 05:09:25,0
T100695,U10262,M1053,crypto,13.65,2026-05-11 05:10:25,0
T106825,U10063,M1047,fashion,9.44,2026-05-11 05:23:18,0
T100581,U10211,M1049,utilities,57.93,2026-05-11 05:30:59,0
T107256,U10258,M1051,electronics,21.46,2026-05-11 05:34:37,0
T100580,U10181,M1039,restaurant,25.75,2026-05-11 06:16:58,0
T107822,U10151,M1020,gambling,44.34,2026-05-11 06:17:43,0
T100316,U10216,M1011,pharmacy,20.28,2026-05-11 06:56:18,0
T106046,U10133,M1001,utilities,12.27,2026-05-11 07:16:48,0
T100203,U10126,M1009,grocery,94.78,2026-05-11 07:26:41,0
T102181,U10048,M1029,crypto,55.41,2026-05-11 08:00:53,0
T100217,U10172,M1038,travel,32.79,2026-05-11 08:33:36,0
T107236,U10160,M1024,utilities,68.68,2026-05-11 09:21:14,0
T101096,U10278,M1007,restaurant,95.64,2026-05-11 09:36:53,0
T106142,U10094,M1052,gaming,79.21,2026-05-11 09:55:54,0
T106040,U10122,M1027,fashion,18.05,2026-05-11 09:56:32,0
T106535,U10294,M1007,restaurant,128.18,2026-05-11 09:59:58,1
T106370,U10152,M1037,fashion,30.86,2026-05-11 10:24:23,0
T106558,U10258,M1041,utilities,26.36,2026-05-11 10:29:25,0
T101946,U10103,M1032,grocery,38.51,2026-05-11 10:46:30,0
T105707,U10141,M1044,grocery,114.28,2026-05-11 11:34:52,0
T102735,U10031,M1036,fashion,50.39,2026-05-11 11:45:24,0
T104972,U10119,M1056,gambling,63.97,2026-05-11 11:48:19,0
T103924,U10067,M1022,electronics,7.56,2026-05-11 12:42:19,0
T106709,U10001,M1054,crypto,15.02,2026-05-11 13:22:09,0
T106036,U10245,M1043,gaming,43.02,2026-05-11 13:56:51,0
T102962,U10026,M1002,restaurant,119.82,2026-05-11 14:32:29,0
T100057,U10274,M1028,gambling,20.4,2026-05-11 14:50:53,0
T102997,U10163,M1013,utilities,103.28,2026-05-11 15:32:54,0
T101566,U10045,M1050,utilities,62.89,2026-05-11 15:52:53,0
T103297,U10128,M1039,restaurant,23.65,2026-05-11 16:07:20,0
T105816,U10067,M1044,grocery,37.14,2026-05-11 17:32:11,0
T105868,U10032,M1030,crypto,30.24,2026-05-11 17:40:52,0
T107675,U10021,M1009,grocery,35.94,2026-05-11 18:07:29,0
T106471,U10005,M1052,gaming,43.57,2026-05-11 18:25:10,0
T103282,U10032,M1030,crypto,42.87,2026-05-11 18:35:27,0
T105745,U10152,M1016,gambling,51.15,2026-05-11 18:36:26,0
T107189,U10237,M1001,utilities,167.72,2026-05-11 18:44:19,0
T102782,U10098,M1024,utilities,16.03,2026-05-11 19:05:14,0
T105897,U10124,M1007,restaurant,14.11,2026-05-11 19:10:55,0
T102276,U10074,M1047,fashion,26.82,2026-05-11 19:14:19,0
T103343,U10201,M1016,gambling,22.1,2026-05-11 19:20:03,0
T101501,U10282,M1013,utilities,112.35,2026-05-11 19:30:02,0
T106193,U10112,M1033,gambling,16.11,2026-05-11 19:46:47,0
T103782,U10238,M1037,fashion,14.73,2026-05-11 19:48:44,0
T101396,U10212,M1024,utilities,147.07,2026-05-11 19:58:09,1
T107303,U10220,M1014,utilities,26.21,2026-05-11 20:34:03,0
T103058,U10117,M1001,utilities,61.2,2026-05-11 20:46:01,0
T101441,U10166,M1004,crypto,27.63,2026-05-11 20:52:03,0
T103391,U10100,M1037,fashion,26.66,2026-05-11 21:09:03,0
T105191,U10273,M1036,fashion,66.51,2026-05-11 21:14:49,0
T104041,U10254,M1025,restaurant,17.54,2026-05-11 21:42:21,0
T102030,U10188,M1031,travel,14.52,2026-05-11 22:01:38,0
T107958,U10200,M1012,utilities,16.67,2026-05-11 22:04:15,0
T105536,U10211,M1041,utilities,21.25,2026-05-11 22:33:47,0
T104223,U10255,M1039,restaurant,58.47,2026-05-11 23:49:28,0
T102436,U10022,M1006,grocery,25.54,2026-05-11 23:51:36,0
T101571,U10057,M1048,restaurant,38.19,2026-05-12 00:05:03,0
T101184,U10287,M1045,pharmacy,36.05,2026-05-12 00:06:12,1
T107209,U10094,M1008,travel,44.96,2026-05-12 00:06:16,0
T102993,U10045,M1038,travel,16.64,2026-05-12 00:11:42,0
T106146,U10055,M1003,crypto,84.53,2026-05-12 00:52:22,0
T102789,U10237,M1058,utilities,51.14,2026-05-12 00:53:45,0
T106079,U10233,M1059,restaurant,19.27,2026-05-12 01:01:56,0
T100796,U10271,M1030,crypto,22.67,2026-05-12 01:15:21,1
T106406,U10215,M1004,crypto,20.5,2026-05-12 01:25:16,0
T100816,U10068,M1003,crypto,31.85,2026-05-12 01:41:59,0
T100385,U10161,M1043,gaming,13.22,2026-05-12 02:38:00,0
T107419,U10239,M1047,fashion,65.29,2026-05-12 03:20:43,0
T103441,U10271,M1001,utilities,89.09,2026-05-12 03:33:31,0
T105917,U10051,M1053,crypto,18.67,2026-05-12 04:03:53,0
T104772,U10163,M1050,utilities,73.97,2026-05-12 04:11:44,0
T104792,U10263,M1005,fashion,6.02,2026-05-12 04:22:13,0
T102873,U10260,M1035,grocery,25.27,2026-05-12 04:55:21,0
T101168,U10054,M1036,fashion,35.3,2026-05-12 05:15:29,0
T102629,U10010,M1025,restaurant,58.82,2026-05-12 06:13:42,0
T103109,U10181,M1052,gaming,12.94,2026-05-12 06:32:12,0
T102694,U10177,M1040,electronics,10.61,2026-05-12 06:43:47,0
T101384,U10087,M1002,restaurant,111.49,2026-05-12 07:16:15,0
T101989,U10143,M1007,restaurant,16.96,2026-05-12 08:33:53,0
T106429,U10030,M1046,crypto,36.71,2026-05-12 08:39:31,0
T106942,U10153,M1059,restaurant,52.39,2026-05-12 08:43:32,0
T103005,U10216,M1001,utilities,34.12,2026-05-12 08:44:58,0
T105626,U10251,M1038,travel,7.59,2026-05-12 09:05:20,0
T106936,U10011,M1048,restaurant,17.87,2026-05-12 09:24:54,0
T105801,U10234,M1058,utilities,33.43,2026-05-12 10:11:17,0
T106051,U10280,M1006,grocery,170.42,2026-05-12 11:00:04,0
T107172,U10268,M1048,restaurant,12.85,2026-05-12 11:46:26,0
T101596,U10061,M1010,gambling,22.06,2026-05-12 12:07:31,0
T101505,U10100,M1007,restaurant,44.46,2026-05-12 13:02:11,0
T106009,U10187,M1020,gambling,118.16,2026-05-12 13:13:36,0
T105409,U10188,M1048,restaurant,80.58,2026-05-12 13:27:36,0
T103494,U10190,M1019,crypto,37.63,2026-05-12 13:36:16,0
T101751,U10257,M1050,utilities,33.71,2026-05-12 13:56:11,0
T103241,U10240,M1021,gaming,18.62,2026-05-12 13:57:45,0
T107568,U10047,M1012,utilities,28.87,2026-05-12 14:12:59,0
T103711,U10264,M1028,gambling,54.55,2026-05-12 14:19:41,0
T105520,U10057,M1057,electronics,21.04,2026-05-12 14:46:56,0
T102535,U10144,M1058,utilities,15.06,2026-05-12 16:25:40,0
T107227,U10263,M1028,gambling,12.43,2026-05-12 16:25:54,0
T104798,U10212,M1023,pharmacy,13.77,2026-05-12 17:03:16,0
T106505,U10095,M1032,grocery,12.92,2026-05-12 17:16:48,0
T101265,U10234,M1027,fashion,15.86,2026-05-12 17:58:33,0
T106805,U10215,M1008,travel,93.52,2026-05-12 18:07:20,0
T104190,U10277,M1005,fashion,424.82,2026-05-12 18:08:03,0
T101102,U10075,M1052,gaming,17.15,2026-05-12 18:20:45,0
T106667,U10007,M1023,pharmacy,23.58,2026-05-12 18:39:20,0
T106961,U10228,M1048,restaurant,55.35,2026-05-12 19:08:48,0
T100238,U10254,M1031,travel,106.45,2026-05-12 19:13:29,0
T101920,U10179,M1041,utilities,34.89,2026-05-12 19:39:48,0
T103253,U10017,M1032,grocery,36.43,2026-05-12 19:49:07,0
T100133,U10087,M1039,restaurant,23.94,2026-05-12 20:47:27,0
T103704,U10020,M1024,utilities,81.46,2026-05-12 21:10:16,0
T104676,U10238,M1030,crypto,35.8,2026-05-12 21:59:24,0
T103893,U10248,M1018,fashion,76.5,2026-05-12 22:08:08,0
T102458,U10158,M1032,grocery,21.99,2026-05-12 22:43:36,0
T106694,U10228,M1052,gaming,425.74,2026-05-12 22:55:17,0
T102538,U10132,M1041,utilities,144.89,2026-05-13 00:58:48,0
T101437,U10207,M1030,crypto,72.88,2026-05-13 01:48:02,0
T104622,U10083,M1036,fashion,22.81,2026-05-13 01:52:13,0
T102886,U10023,M1053,crypto,16.11,2026-05-13 02:06:06,0
T100882,U10122,M1026,crypto,8.02,2026-05-13 03:13:24,0
T107698,U10039,M1009,grocery,29.78,2026-05-13 03:54:21,0
T103687,U10030,M1028,gambling,8.1,2026-05-13 04:10:40,0
T105783,U10217,M1028,gambling,50.23,2026-05-13 04:30:33,0
T104906,U10006,M1004,crypto,48.12,2026-05-13 04:31:45,0
T106778,U10222,M1036,fashion,62.65,2026-05-13 04:37:10,0
T100735,U10040,M1027,fashion,16.56,2026-05-13 04:53:21,0
T106740,U10277,M1033,gambling,88.2,2026-05-13 05:50:03,1
T104702,U10020,M1056,gambling,35.24,2026-05-13 06:04:34,0
T106365,U10198,M1050,utilities,243.21,2026-05-13 06:43:24,0
T107775,U10173,M1021,gaming,29.67,2026-05-13 07:20:56,0
T102330,U10152,M1029,crypto,28.53,2026-05-13 07:30:41,0
T103653,U10092,M1007,restaurant,14.56,2026-05-13 07:34:22,0
T104534,U10111,M1059,restaurant,17.66,2026-05-13 07:36:16,0
T106122,U10298,M1031,travel,17.38,2026-05-13 07:57:45,0
T105278,U10011,M1034,fashion,41.21,2026-05-13 08:08:49,0
T104368,U10000,M1058,utilities,61.56,2026-05-13 08:27:21,0
T102140,U10284,M1040,electronics,22.88,2026-05-13 08:31:22,0
T105657,U10213,M1020,gambling,44.83,2026-05-13 09:05:30,0
T100344,U10142,M1007,restaurant,15.19,2026-05-13 09:15:44,0
T102545,U10195,M1059,restaurant,58.25,2026-05-13 09:21:25,0
T105683,U10293,M1019,crypto,126.12,2026-05-13 09:24:50,0
T102864,U10064,M1056,gambling,15.93,2026-05-13 11:06:59,0
T106313,U10229,M1055,grocery,46.38,2026-05-13 11:32:51,0
T104905,U10242,M1006,grocery,60.1,2026-05-13 11:39:35,0
T106447,U10014,M1006,grocery,28.78,2026-05-13 11:40:04,0
T101543,U10045,M1057,electronics,30.9,2026-05-13 11:54:33,0
T105609,U10207,M1039,restaurant,54.46,2026-05-13 12:00:11,0
T106343,U10280,M1040,electronics,36.18,2026-05-13 12:37:04,0
T107774,U10271,M1023,pharmacy,6.81,2026-05-13 13:04:20,0
T107269,U10075,M1004,crypto,34.11,2026-05-13 13:15:39,0
T100811,U10206,M1048,restaurant,2.36,2026-05-13 13:32:45,0
T100405,U10292,M1035,grocery,58.68,2026-05-13 14:08:28,0
T102445,U10147,M1023,pharmacy,44.43,2026-05-13 14:32:51,0
T106585,U10211,M1025,restaurant,50.29,2026-05-13 14:42:56,1
T100043,U10183,M1040,electronics,15.39,2026-05-13 14:48:38,0
T100842,U10252,M1005,fashion,51.48,2026-05-13 15:17:16,0
T104151,U10140,M1014,utilities,42.46,2026-05-13 15:55:55,0
T105611,U10090,M1031,travel,50.31,2026-05-13 16:02:19,0
T101285,U10043,M1032,grocery,50.45,2026-05-13 16:30:36,0
T106726,U10178,M1020,gambling,111.84,2026-05-13 16:53:48,0
T103905,U10158,M1013,utilities,20.43,2026-05-13 17:25:18,0
T104922,U10144,M1047,fashion,103.1,2026-05-13 18:35:26,0
T106257,U10011,M1019,crypto,29.18,2026-05-13 18:50:43,0
T104726,U10151,M1047,fashion,102.78,2026-05-13 19:07:30,0
T105359,U10136,M1005,fashion,55.76,2026-05-13 19:36:34,0
T104105,U10010,M1028,gambling,116.09,2026-05-13 19:40:56,0
T102540,U10021,M1019,crypto,25.71,2026-05-13 20:05:25,0
T107377,U10233,M1045,pharmacy,16.44,2026-05-13 21:10:59,0
T105151,U10175,M1047,fashion,13.09,2026-05-13 21:47:54,0
T101814,U10238,M1016,gambling,22.4,2026-05-13 21:48:14,0
T107662,U10161,M1007,restaurant,94.9,2026-05-13 21:56:39,0
T105837,U10219,M1020,gambling,9.03,2026-05-13 22:19:54,0
T100223,U10231,M1021,gaming,12.08,2026-05-13 23:26:44,0
T101052,U10028,M1016,gambling,48.19,2026-05-13 23:35:43,0
T103874,U10181,M1005,fashion,35.35,2026-05-13 23:40:52,0
T106798,U10266,M1016,gambling,50.53,2026-05-13 23:52:46,0
T106329,U10267,M1024,utilities,37.15,2026-05-14 00:21:10,0
T101689,U10297,M1019,crypto,67.13,2026-05-14 00:31:05,0
T104883,U10124,M1040,electronics,18.47,2026-05-14 00:45:52,0
T101939,U10234,M1027,fashion,51.92,2026-05-14 01:17:55,0
T105093,U10066,M1056,gambling,6.94,2026-05-14 01:30:49,0
T106238,U10054,M1031,travel,15.8,2026-05-14 01:31:50,0
T100346,U10242,M1050,utilities,26.42,2026-05-14 01:46:53,0
